Hoja1_Sexo,Hoja1_Zona,Hoja1_Departamento,Hoja1_Etario,Hoja1_Grupo,Hoja1_No_carente,Hoja1_Valor,Hoja1_Total,Hoja1_Sector,Hoja1_Proporción,Hoja1_Variable,Hoja1_ID,Hoja1_Nombre_dpto
Hombre,Urbano,66,Mayor,Retornada,1033.632,0,1033.632,Multisector,0.00 %,Sin paredes duraderas,6494,Risaralda
Hombre,Urbano,66,Mayor,Retornada,1033.632,0,1033.632,Multisector,0.00 %,Sin pisos duraderos,5960,Risaralda
Hombre,Urbano,66,Mayor,Venezolana,2865.5,5834.378,8699.878,Multisector,67.06 %,Sin empleo,3825,Risaralda
Hombre,Urbano,66,Mayor,Venezolana,5438.319,3261.559,8699.878,Multisector,37.49 %,Hacinamiento,653,Risaralda
Hombre,Urbano,66,Mayor,Venezolana,8545.604,154.27373,8699.878,Multisector,1.77 %,Sin paredes duraderas,6495,Risaralda
Hombre,Urbano,66,Mayor,Venezolana,8699.878,0,8699.878,Multisector,0.00 %,Sin electricidad,5427,Risaralda
Hombre,Urbano,66,Mayor,Venezolana,8699.878,0,8699.878,Multisector,0.00 %,Sin pisos duraderos,5961,Risaralda
Hombre,Urbano,66,Menor,Colombiana,56865.406,49459.66,106325.1,Multisector,46.52 %,Sin empleo,3820,Risaralda
Hombre,Urbano,66,Menor,Colombiana,86891.97,19433.1,106325.1,Multisector,18.28 %,Hacinamiento,648,Risaralda
Hombre,Urbano,66,Menor,Colombiana,104374,1951.032,106325.1,Multisector,1.83 %,Sin paredes duraderas,6490,Risaralda
Hombre,Urbano,66,Menor,Colombiana,106262.8,62.23233,106325.1,Multisector,0.06 %,Sin electricidad,5422,Risaralda
Hombre,Urbano,66,Menor,Colombiana,106274.6,50.505547,106325.1,Multisector,0.05 %,Sin pisos duraderos,5956,Risaralda
Hombre,Urbano,66,Menor,Retornada,152.1695,0,152.1695,Multisector,0.00 %,Hacinamiento,649,Risaralda
Hombre,Urbano,66,Menor,Retornada,152.1695,0,152.1695,Multisector,0.00 %,Sin electricidad,5423,Risaralda
Hombre,Urbano,66,Menor,Retornada,152.1695,0,152.1695,Multisector,0.00 %,Sin empleo,3821,Risaralda
Hombre,Urbano,66,Menor,Retornada,152.1695,0,152.1695,Multisector,0.00 %,Sin paredes duraderas,6491,Risaralda
Hombre,Urbano,66,Menor,Retornada,152.1695,0,152.1695,Multisector,0.00 %,Sin pisos duraderos,5957,Risaralda
Hombre,Urbano,66,Menor,Venezolana,1138.695,2600,3738.695,Multisector,69.54 %,Sin empleo,3822,Risaralda
Hombre,Urbano,66,Menor,Venezolana,1487.593,2251.102,3738.695,Multisector,60.21 %,Hacinamiento,650,Risaralda
Hombre,Urbano,66,Menor,Venezolana,3695.28,43.41455,3738.695,Multisector,1.16 %,Sin paredes duraderas,6492,Risaralda
Hombre,Urbano,66,Menor,Venezolana,3738.695,0,3738.695,Multisector,0.00 %,Sin electricidad,5424,Risaralda
Hombre,Urbano,66,Menor,Venezolana,3738.695,0,3738.695,Multisector,0.00 %,Sin pisos duraderos,5958,Risaralda
Hombre,Urbano,68,Mayor,Colombiana,339129.53,244124.1,583253.6,Multisector,41.86 %,Sin empleo,3829,Santander
Hombre,Urbano,68,Mayor,Colombiana,498164.5,85089.12,583253.6,Multisector,14.59 %,Hacinamiento,657,Santander
Hombre,Urbano,68,Mayor,Colombiana,558893.2,24360.42,583253.6,Multisector,4.18 %,Sin paredes duraderas,6499,Santander
Hombre,Urbano,68,Mayor,Colombiana,578932.4,4321.185,583253.6,Multisector,0.74 %,Sin pisos duraderos,5965,Santander
Hombre,Urbano,68,Mayor,Colombiana,582989.6,263.97273,583253.6,Multisector,0.05 %,Sin electricidad,5431,Santander
Hombre,Urbano,68,Mayor,Retornada,3068.036,3567.62,6635.656,Multisector,53.76 %,Sin empleo,3830,Santander
Hombre,Urbano,68,Mayor,Retornada,5874.4297,761.22651,6635.656,Multisector,11.47 %,Hacinamiento,658,Santander
Hombre,Urbano,68,Mayor,Retornada,6407.373,228.2834,6635.656,Multisector,3.44 %,Sin paredes duraderas,6500,Santander
Hombre,Urbano,68,Mayor,Retornada,6596.227,39.42955,6635.656,Multisector,0.59 %,Sin pisos duraderos,5966,Santander
Hombre,Urbano,68,Mayor,Retornada,6635.656,0,6635.656,Multisector,0.00 %,Sin electricidad,5432,Santander
Hombre,Urbano,68,Mayor,Venezolana,9120.993,19388.08,28509.07,Multisector,68.01 %,Sin empleo,3831,Santander
Hombre,Urbano,68,Mayor,Venezolana,16986.76,11522.32,28509.07,Multisector,40.42 %,Hacinamiento,659,Santander
Hombre,Urbano,68,Mayor,Venezolana,27921.11,587.9628,28509.07,Multisector,2.06 %,Sin pisos duraderos,5967,Santander
Hombre,Urbano,68,Mayor,Venezolana,27936.59,572.4853,28509.07,Multisector,2.01 %,Sin paredes duraderas,6501,Santander
Hombre,Urbano,68,Mayor,Venezolana,28509.07,0,28509.07,Multisector,0.00 %,Sin electricidad,5433,Santander
Hombre,Urbano,68,Menor,Colombiana,131605.5,99191.78,230797.3,Multisector,42.98 %,Sin empleo,3826,Santander
Hombre,Urbano,68,Menor,Colombiana,174275.3,56521.97,230797.3,Multisector,24.49 %,Hacinamiento,654,Santander
Hombre,Urbano,68,Menor,Colombiana,222152.6,8644.752,230797.3,Multisector,3.75 %,Sin paredes duraderas,6496,Santander
Hombre,Urbano,68,Menor,Colombiana,227848.22,2949.088,230797.3,Multisector,1.28 %,Sin pisos duraderos,5962,Santander
Hombre,Urbano,68,Menor,Colombiana,230667.6,129.702919,230797.3,Multisector,0.06 %,Sin electricidad,5428,Santander
Hombre,Urbano,68,Menor,Retornada,810.84264,288.49876,1099.341,Multisector,26.24 %,Sin empleo,3827,Santander
Hombre,Urbano,68,Menor,Retornada,1057.365,41.976711,1099.341,Multisector,3.82 %,Hacinamiento,655,Santander
Hombre,Urbano,68,Menor,Retornada,1099.341,0,1099.341,Multisector,0.00 %,Sin electricidad,5429,Santander
Hombre,Urbano,68,Menor,Retornada,1099.341,0,1099.341,Multisector,0.00 %,Sin paredes duraderas,6497,Santander
Hombre,Urbano,68,Menor,Retornada,1099.341,0,1099.341,Multisector,0.00 %,Sin pisos duraderos,5963,Santander
Hombre,Urbano,68,Menor,Venezolana,3863.034,10199.42,14062.45,Multisector,72.53 %,Sin empleo,3828,Santander
Hombre,Urbano,68,Menor,Venezolana,6472.216,7590.238,14062.45,Multisector,53.98 %,Hacinamiento,656,Santander
Hombre,Urbano,68,Menor,Venezolana,13385.55,676.90655,14062.45,Multisector,4.81 %,Sin pisos duraderos,5964,Santander
Hombre,Urbano,68,Menor,Venezolana,13855.69,206.75948,14062.45,Multisector,1.47 %,Sin paredes duraderas,6498,Santander
Hombre,Urbano,68,Menor,Venezolana,14062.45,0,14062.45,Multisector,0.00 %,Sin electricidad,5430,Santander
Hombre,Urbano,70,Mayor,Colombiana,64040.13,123822.8,187863,Multisector,65.91 %,Sin empleo,3835,Sucre
Hombre,Urbano,70,Mayor,Colombiana,129510.4,58352.62,187863,Multisector,31.06 %,Hacinamiento,663,Sucre
Hombre,Urbano,70,Mayor,Colombiana,166313.8,21549.22,187863,Multisector,11.47 %,Sin pisos duraderos,5971,Sucre
Hombre,Urbano,70,Mayor,Colombiana,173915.64,13947.34,187863,Multisector,7.42 %,Sin paredes duraderas,6505,Sucre
Hombre,Urbano,70,Mayor,Colombiana,187188.7,674.28404,187863,Multisector,0.36 %,Sin electricidad,5437,Sucre
Hombre,Urbano,70,Mayor,Retornada,555.10948,3098.328,3653.438,Multisector,84.81 %,Sin empleo,3836,Sucre
Hombre,Urbano,70,Mayor,Retornada,2383.911,1269.527,3653.438,Multisector,34.75 %,Hacinamiento,664,Sucre
Hombre,Urbano,70,Mayor,Retornada,3058.314,595.12382,3653.438,Multisector,16.29 %,Sin paredes duraderas,6506,Sucre
Hombre,Urbano,70,Mayor,Retornada,3147.62,505.81721,3653.438,Multisector,13.84 %,Sin pisos duraderos,5972,Sucre
Hombre,Urbano,70,Mayor,Retornada,3653.438,0,3653.438,Multisector,0.00 %,Sin electricidad,5438,Sucre
Hombre,Urbano,70,Mayor,Venezolana,1055.043,4491.887,5546.93,Multisector,80.98 %,Sin empleo,3837,Sucre
Hombre,Urbano,70,Mayor,Venezolana,2199.913,3347.017,5546.93,Multisector,60.34 %,Hacinamiento,665,Sucre
Hombre,Urbano,70,Mayor,Venezolana,5317.595,229.33459,5546.93,Multisector,4.13 %,Sin pisos duraderos,5973,Sucre
Hombre,Urbano,70,Mayor,Venezolana,5415.138,131.79194,5546.93,Multisector,2.38 %,Sin paredes duraderas,6507,Sucre
Hombre,Urbano,70,Mayor,Venezolana,5546.93,0,5546.93,Multisector,0.00 %,Sin electricidad,5439,Sucre
Hombre,Urbano,70,Menor,Colombiana,32058.92,66794.61,98853.53,Multisector,67.57 %,Sin empleo,3832,Sucre
Hombre,Urbano,70,Menor,Colombiana,52232.7,46620.83,98853.53,Multisector,47.16 %,Hacinamiento,660,Sucre
Hombre,Urbano,70,Menor,Colombiana,83240.99,15612.541,98853.53,Multisector,15.79 %,Sin pisos duraderos,5968,Sucre
Hombre,Urbano,70,Menor,Colombiana,90125.17,8728.3555,98853.53,Multisector,8.83 %,Sin paredes duraderas,6502,Sucre
Hombre,Urbano,70,Menor,Colombiana,98817.59,35.940648,98853.53,Multisector,0.04 %,Sin electricidad,5434,Sucre
Hombre,Urbano,70,Menor,Retornada,28.845977,604.166265,633.01224,Multisector,95.44 %,Sin empleo,3833,Sucre
Hombre,Urbano,70,Menor,Retornada,375.86205,257.15019,633.01224,Multisector,40.62 %,Hacinamiento,661,Sucre
Hombre,Urbano,70,Menor,Retornada,433.94998,199.06226,633.01224,Multisector,31.45 %,Sin pisos duraderos,5969,Sucre
Hombre,Urbano,70,Menor,Retornada,531.00159,102.01065,633.01224,Multisector,16.12 %,Sin paredes duraderas,6503,Sucre
Hombre,Urbano,70,Menor,Retornada,633.01224,0,633.01224,Multisector,0.00 %,Sin electricidad,5435,Sucre
Hombre,Urbano,70,Menor,Venezolana,1084.998,5398.0574,6483.055,Multisector,83.26 %,Sin empleo,3834,Sucre
Hombre,Urbano,70,Menor,Venezolana,2106.005,4377.05,6483.055,Multisector,67.52 %,Hacinamiento,662,Sucre
Hombre,Urbano,70,Menor,Venezolana,5715.354,767.70101,6483.055,Multisector,11.84 %,Sin pisos duraderos,5970,Sucre
Hombre,Urbano,70,Menor,Venezolana,5990.344,492.71123,6483.055,Multisector,7.60 %,Sin paredes duraderas,6504,Sucre
Hombre,Urbano,70,Menor,Venezolana,6483.055,0,6483.055,Multisector,0.00 %,Sin electricidad,5436,Sucre
Hombre,Urbano,73,Mayor,Colombiana,152392.4,164695.9,317088.3,Multisector,51.94 %,Sin empleo,3841,Tolima
Hombre,Urbano,73,Mayor,Colombiana,263086.6,54001.64,317088.3,Multisector,17.03 %,Hacinamiento,669,Tolima
Hombre,Urbano,73,Mayor,Colombiana,304989.4,12098.9,317088.3,Multisector,3.82 %,Sin paredes duraderas,6511,Tolima
Hombre,Urbano,73,Mayor,Colombiana,312448.2,4640.037,317088.3,Multisector,1.46 %,Sin pisos duraderos,5977,Tolima
Hombre,Urbano,73,Mayor,Colombiana,316665.6,422.70006,317088.3,Multisector,0.13 %,Sin electricidad,5443,Tolima
Hombre,Urbano,73,Mayor,Retornada,287.86593,532.08763,819.95356,Multisector,64.89 %,Sin empleo,3842,Tolima
Hombre,Urbano,73,Mayor,Retornada,574.02083,245.93274,819.95356,Multisector,29.99 %,Hacinamiento,670,Tolima
Hombre,Urbano,73,Mayor,Retornada,819.95356,0,819.95356,Multisector,0.00 %,Sin electricidad,5444,Tolima
Hombre,Urbano,73,Mayor,Retornada,819.95356,0,819.95356,Multisector,0.00 %,Sin paredes duraderas,6512,Tolima
Hombre,Urbano,73,Mayor,Retornada,819.95356,0,819.95356,Multisector,0.00 %,Sin pisos duraderos,5978,Tolima
Hombre,Urbano,73,Mayor,Venezolana,1233.645,1599.864,2833.509,Multisector,56.46 %,Sin empleo,3843,Tolima
Hombre,Urbano,73,Mayor,Venezolana,1679.207,1154.302,2833.509,Multisector,40.74 %,Hacinamiento,671,Tolima
Hombre,Urbano,73,Mayor,Venezolana,2819.056,14.453094,2833.509,Multisector,0.51 %,Sin pisos duraderos,5979,Tolima
Hombre,Urbano,73,Mayor,Venezolana,2833.509,0,2833.509,Multisector,0.00 %,Sin electricidad,5445,Tolima
Hombre,Urbano,73,Mayor,Venezolana,2833.509,0,2833.509,Multisector,0.00 %,Sin paredes duraderas,6513,Tolima
Hombre,Urbano,73,Menor,Colombiana,68345.28,93138.31,161483.6,Multisector,57.68 %,Sin empleo,3838,Tolima
Hombre,Urbano,73,Menor,Colombiana,109775.6,51708.03,161483.6,Multisector,32.02 %,Hacinamiento,666,Tolima
Hombre,Urbano,73,Menor,Colombiana,153511.9,7971.737,161483.6,Multisector,4.94 %,Sin paredes duraderas,6508,Tolima
Hombre,Urbano,73,Menor,Colombiana,158922.9,2560.662,161483.6,Multisector,1.59 %,Sin pisos duraderos,5974,Tolima
Hombre,Urbano,73,Menor,Colombiana,161366.9,116.72289,161483.6,Multisector,0.07 %,Sin electricidad,5440,Tolima
Hombre,Urbano,73,Menor,Retornada,0,46.288763,46.288763,Multisector,100.00 %,Sin empleo,3839,Tolima
Hombre,Urbano,73,Menor,Retornada,46.288763,0,46.288763,Multisector,0.00 %,Hacinamiento,667,Tolima
Hombre,Urbano,73,Menor,Retornada,46.288763,0,46.288763,Multisector,0.00 %,Sin electricidad,5441,Tolima
Hombre,Urbano,73,Menor,Retornada,46.288763,0,46.288763,Multisector,0.00 %,Sin paredes duraderas,6509,Tolima
Hombre,Urbano,73,Menor,Retornada,46.288763,0,46.288763,Multisector,0.00 %,Sin pisos duraderos,5975,Tolima
Hombre,Urbano,73,Menor,Venezolana,740.82928,2214.815,2955.644,Multisector,74.94 %,Hacinamiento,668,Tolima
Hombre,Urbano,73,Menor,Venezolana,837.95913,2117.685,2955.644,Multisector,71.65 %,Sin empleo,3840,Tolima
Hombre,Urbano,73,Menor,Venezolana,2955.644,0,2955.644,Multisector,0.00 %,Sin electricidad,5442,Tolima
Hombre,Urbano,73,Menor,Venezolana,2955.644,0,2955.644,Multisector,0.00 %,Sin paredes duraderas,6510,Tolima
Hombre,Urbano,73,Menor,Venezolana,2955.644,0,2955.644,Multisector,0.00 %,Sin pisos duraderos,5976,Tolima
Hombre,Urbano,76,Mayor,Colombiana,792815.5,458260.2,1251075.7,Multisector,36.63 %,Sin empleo,3847,Valle del Cauca
Hombre,Urbano,76,Mayor,Colombiana,1121753.6,129322.1,1251075.7,Multisector,10.34 %,Hacinamiento,675,Valle del Cauca
Hombre,Urbano,76,Mayor,Colombiana,1235212.6,15863.19,1251075.7,Multisector,1.27 %,Sin paredes duraderas,6517,Valle del Cauca
Hombre,Urbano,76,Mayor,Colombiana,1247393.9,3681.88,1251075.7,Multisector,0.29 %,Sin pisos duraderos,5983,Valle del Cauca
Hombre,Urbano,76,Mayor,Colombiana,1249484.2,1591.575,1251075.7,Multisector,0.13 %,Sin electricidad,5449,Valle del Cauca
Hombre,Urbano,76,Mayor,Retornada,4641.642,4223.12,8864.762,Multisector,47.64 %,Sin empleo,3848,Valle del Cauca
Hombre,Urbano,76,Mayor,Retornada,7019.477,1845.2846,8864.762,Multisector,20.82 %,Hacinamiento,676,Valle del Cauca
Hombre,Urbano,76,Mayor,Retornada,8864.762,0,8864.762,Multisector,0.00 %,Sin electricidad,5450,Valle del Cauca
Hombre,Urbano,76,Mayor,Retornada,8864.762,0,8864.762,Multisector,0.00 %,Sin paredes duraderas,6518,Valle del Cauca
Hombre,Urbano,76,Mayor,Retornada,8864.762,0,8864.762,Multisector,0.00 %,Sin pisos duraderos,5984,Valle del Cauca
Hombre,Urbano,76,Mayor,Venezolana,28659.707,26618.73,55278.43,Multisector,48.15 %,Sin empleo,3849,Valle del Cauca
Hombre,Urbano,76,Mayor,Venezolana,35610.48,19667.95,55278.43,Multisector,35.58 %,Hacinamiento,677,Valle del Cauca
Hombre,Urbano,76,Mayor,Venezolana,54786.27,492.163559,55278.43,Multisector,0.89 %,Sin electricidad,5451,Valle del Cauca
Hombre,Urbano,76,Mayor,Venezolana,55278.43,0,55278.43,Multisector,0.00 %,Sin paredes duraderas,6519,Valle del Cauca
Hombre,Urbano,76,Mayor,Venezolana,55278.43,0,55278.43,Multisector,0.00 %,Sin pisos duraderos,5985,Valle del Cauca
Hombre,Urbano,76,Menor,Colombiana,311300.9,219473.1,530774,Multisector,41.35 %,Sin empleo,3844,Valle del Cauca
Hombre,Urbano,76,Menor,Colombiana,397163,133611,530774,Multisector,25.17 %,Hacinamiento,672,Valle del Cauca
Hombre,Urbano,76,Menor,Colombiana,521787.4,8986.609,530774,Multisector,1.69 %,Sin paredes duraderas,6514,Valle del Cauca
Hombre,Urbano,76,Menor,Colombiana,527632.1,3141.904,530774,Multisector,0.59 %,Sin pisos duraderos,5980,Valle del Cauca
Hombre,Urbano,76,Menor,Colombiana,529879.9,894.1562,530774,Multisector,0.17 %,Sin electricidad,5446,Valle del Cauca
Hombre,Urbano,76,Menor,Retornada,483.80862,92.744156,576.55278,Multisector,16.09 %,Sin empleo,3845,Valle del Cauca
Hombre,Urbano,76,Menor,Retornada,576.55278,0,576.55278,Multisector,0.00 %,Hacinamiento,673,Valle del Cauca
Hombre,Urbano,76,Menor,Retornada,576.55278,0,576.55278,Multisector,0.00 %,Sin electricidad,5447,Valle del Cauca
Hombre,Urbano,76,Menor,Retornada,576.55278,0,576.55278,Multisector,0.00 %,Sin paredes duraderas,6515,Valle del Cauca
Hombre,Urbano,76,Menor,Retornada,576.55278,0,576.55278,Multisector,0.00 %,Sin pisos duraderos,5981,Valle del Cauca
Hombre,Urbano,76,Menor,Venezolana,11189.78,17428.65,28618.43,Multisector,60.90 %,Hacinamiento,674,Valle del Cauca
Hombre,Urbano,76,Menor,Venezolana,13705.34,14913.09,28618.43,Multisector,52.11 %,Sin empleo,3846,Valle del Cauca
Hombre,Urbano,76,Menor,Venezolana,28618.43,0,28618.43,Multisector,0.00 %,Sin electricidad,5448,Valle del Cauca
Hombre,Urbano,76,Menor,Venezolana,28618.43,0,28618.43,Multisector,0.00 %,Sin paredes duraderas,6516,Valle del Cauca
Hombre,Urbano,76,Menor,Venezolana,28618.43,0,28618.43,Multisector,0.00 %,Sin pisos duraderos,5982,Valle del Cauca
Mujer,Rural,5,Mayor,Colombiana,53843.39,289677.9,343521.3,Multisector,84.33 %,Sin empleo,4116,Antioquia
Mujer,Rural,5,Mayor,Colombiana,243847.6,99673.67,343521.3,Multisector,29.02 %,Hacinamiento,944,Antioquia
Mujer,Rural,5,Mayor,Colombiana,305419.6,38101.68,343521.3,Multisector,11.09 %,Sin pisos duraderos,6252,Antioquia
Mujer,Rural,5,Mayor,Colombiana,326360,17161.33,343521.3,Multisector,5.00 %,Sin paredes duraderas,6786,Antioquia
Mujer,Rural,5,Mayor,Colombiana,341155,2366.252,343521.3,Multisector,0.69 %,Sin electricidad,5718,Antioquia
Mujer,Rural,5,Mayor,Venezolana,1434.391,3280.258,4714.649,Multisector,69.58 %,Sin empleo,4117,Antioquia
Mujer,Rural,5,Mayor,Venezolana,1990.952,2723.697,4714.649,Multisector,57.77 %,Hacinamiento,945,Antioquia
Mujer,Rural,5,Mayor,Venezolana,4714.649,0,4714.649,Multisector,0.00 %,Sin electricidad,5719,Antioquia
Mujer,Rural,5,Mayor,Venezolana,4714.649,0,4714.649,Multisector,0.00 %,Sin paredes duraderas,6787,Antioquia
Mujer,Rural,5,Mayor,Venezolana,4714.649,0,4714.649,Multisector,0.00 %,Sin pisos duraderos,6253,Antioquia
Mujer,Rural,5,Menor,Colombiana,22486.97,161589.2,184076.1,Multisector,87.78 %,Sin empleo,4114,Antioquia
Mujer,Rural,5,Menor,Colombiana,96728.77,87347.36,184076.1,Multisector,47.45 %,Hacinamiento,942,Antioquia
Mujer,Rural,5,Menor,Colombiana,152667.7,31408.43,184076.1,Multisector,17.06 %,Sin pisos duraderos,6250,Antioquia
Mujer,Rural,5,Menor,Colombiana,175449.4,8626.703,184076.1,Multisector,4.69 %,Sin paredes duraderas,6784,Antioquia
Mujer,Rural,5,Menor,Colombiana,182560.7,1515.459,184076.1,Multisector,0.82 %,Sin electricidad,5716,Antioquia
Mujer,Rural,5,Menor,Venezolana,512.060791,2681.826,3193.887,Multisector,83.97 %,Hacinamiento,943,Antioquia
Mujer,Rural,5,Menor,Venezolana,717.19531,2476.692,3193.887,Multisector,77.54 %,Sin empleo,4115,Antioquia
Mujer,Rural,5,Menor,Venezolana,3193.887,0,3193.887,Multisector,0.00 %,Sin electricidad,5717,Antioquia
Mujer,Rural,5,Menor,Venezolana,3193.887,0,3193.887,Multisector,0.00 %,Sin paredes duraderas,6785,Antioquia
Mujer,Rural,5,Menor,Venezolana,3193.887,0,3193.887,Multisector,0.00 %,Sin pisos duraderos,6251,Antioquia
Mujer,Rural,8,Mayor,Colombiana,4066.388,70766.29,74832.68,Multisector,94.57 %,Sin empleo,4121,Atlántico
Mujer,Rural,8,Mayor,Colombiana,42558.27,32274.41,74832.68,Multisector,43.13 %,Hacinamiento,949,Atlántico
Mujer,Rural,8,Mayor,Colombiana,72869.68,1962.995,74832.68,Multisector,2.62 %,Sin pisos duraderos,6257,Atlántico
Mujer,Rural,8,Mayor,Colombiana,73452.98,1379.701,74832.68,Multisector,1.84 %,Sin electricidad,5723,Atlántico
Mujer,Rural,8,Mayor,Colombiana,74599.64,233.034668,74832.68,Multisector,0.31 %,Sin paredes duraderas,6791,Atlántico
Mujer,Rural,8,Mayor,Retornada,0,2433.67,2433.67,Multisector,100.00 %,Sin empleo,4122,Atlántico
Mujer,Rural,8,Mayor,Retornada,1732.442,701.22797,2433.67,Multisector,28.81 %,Hacinamiento,950,Atlántico
Mujer,Rural,8,Mayor,Retornada,2228.869,204.80078,2433.67,Multisector,8.42 %,Sin paredes duraderas,6792,Atlántico
Mujer,Rural,8,Mayor,Retornada,2228.869,204.80078,2433.67,Multisector,8.42 %,Sin pisos duraderos,6258,Atlántico
Mujer,Rural,8,Mayor,Retornada,2433.67,0,2433.67,Multisector,0.00 %,Sin electricidad,5724,Atlántico
Mujer,Rural,8,Mayor,Venezolana,0,7616.696,7616.696,Multisector,100.00 %,Sin empleo,4123,Atlántico
Mujer,Rural,8,Mayor,Venezolana,4577.532,3039.164,7616.696,Multisector,39.90 %,Hacinamiento,951,Atlántico
Mujer,Rural,8,Mayor,Venezolana,7344.569,272.12708,7616.696,Multisector,3.57 %,Sin electricidad,5725,Atlántico
Mujer,Rural,8,Mayor,Venezolana,7411.895,204.80078,7616.696,Multisector,2.69 %,Sin paredes duraderas,6793,Atlántico
Mujer,Rural,8,Mayor,Venezolana,7411.895,204.80078,7616.696,Multisector,2.69 %,Sin pisos duraderos,6259,Atlántico
Mujer,Rural,8,Menor,Colombiana,818.00543,37497.84,38315.84,Multisector,97.87 %,Sin empleo,4118,Atlántico
Mujer,Rural,8,Menor,Colombiana,14782.254,23533.59,38315.84,Multisector,61.42 %,Hacinamiento,946,Atlántico
Mujer,Rural,8,Menor,Colombiana,36919.846,1395.998,38315.84,Multisector,3.64 %,Sin pisos duraderos,6254,Atlántico
Mujer,Rural,8,Menor,Colombiana,37849.78,466.06934,38315.84,Multisector,1.22 %,Sin paredes duraderas,6788,Atlántico
Mujer,Rural,8,Menor,Colombiana,38136.67,179.17313,38315.84,Multisector,0.47 %,Sin electricidad,5720,Atlántico
Mujer,Rural,8,Menor,Retornada,0,1623.6,1623.6,Multisector,100.00 %,Sin empleo,4119,Atlántico
Mujer,Rural,8,Menor,Retornada,221.14439,1402.456,1623.6,Multisector,86.38 %,Hacinamiento,947,Atlántico
Mujer,Rural,8,Menor,Retornada,1623.6,0,1623.6,Multisector,0.00 %,Sin electricidad,5721,Atlántico
Mujer,Rural,8,Menor,Retornada,1623.6,0,1623.6,Multisector,0.00 %,Sin paredes duraderas,6789,Atlántico
Mujer,Rural,8,Menor,Retornada,1623.6,0,1623.6,Multisector,0.00 %,Sin pisos duraderos,6255,Atlántico
Mujer,Rural,8,Menor,Venezolana,0,8066.724,8066.724,Multisector,100.00 %,Sin empleo,4120,Atlántico
Mujer,Rural,8,Menor,Venezolana,2254.845,5811.879,8066.724,Multisector,72.05 %,Hacinamiento,948,Atlántico
Mujer,Rural,8,Menor,Venezolana,8066.724,0,8066.724,Multisector,0.00 %,Sin electricidad,5722,Atlántico
Mujer,Rural,8,Menor,Venezolana,8066.724,0,8066.724,Multisector,0.00 %,Sin paredes duraderas,6790,Atlántico
Mujer,Rural,8,Menor,Venezolana,8066.724,0,8066.724,Multisector,0.00 %,Sin pisos duraderos,6256,Atlántico
Mujer,Rural,11,Mayor,Colombiana,209.92946,435.542511,645.47197,Multisector,67.48 %,Sin empleo,4125,"Bogotá, D.C."
Mujer,Rural,11,Mayor,Colombiana,645.47197,0,645.47197,Multisector,0.00 %,Hacinamiento,953,"Bogotá, D.C."
Mujer,Rural,11,Mayor,Colombiana,645.47197,0,645.47197,Multisector,0.00 %,Sin electricidad,5727,"Bogotá, D.C."
Mujer,Rural,11,Mayor,Colombiana,645.47197,0,645.47197,Multisector,0.00 %,Sin paredes duraderas,6795,"Bogotá, D.C."
Mujer,Rural,11,Mayor,Colombiana,645.47197,0,645.47197,Multisector,0.00 %,Sin pisos duraderos,6261,"Bogotá, D.C."
Mujer,Rural,11,Menor,Colombiana,0,69.976486,69.976486,Multisector,100.00 %,Sin empleo,4124,"Bogotá, D.C."
Mujer,Rural,11,Menor,Colombiana,69.976486,0,69.976486,Multisector,0.00 %,Hacinamiento,952,"Bogotá, D.C."
Mujer,Rural,11,Menor,Colombiana,69.976486,0,69.976486,Multisector,0.00 %,Sin electricidad,5726,"Bogotá, D.C."
Mujer,Rural,11,Menor,Colombiana,69.976486,0,69.976486,Multisector,0.00 %,Sin paredes duraderas,6794,"Bogotá, D.C."
Mujer,Rural,11,Menor,Colombiana,69.976486,0,69.976486,Multisector,0.00 %,Sin pisos duraderos,6260,"Bogotá, D.C."
Mujer,Rural,13,Mayor,Colombiana,4895.794,133216.48,138112.3,Multisector,96.46 %,Sin empleo,4129,Bolívar
Mujer,Rural,13,Mayor,Colombiana,76319.97,61792.31,138112.3,Multisector,44.74 %,Hacinamiento,957,Bolívar
Mujer,Rural,13,Mayor,Colombiana,86177.7,51934.57,138112.3,Multisector,37.60 %,Sin pisos duraderos,6265,Bolívar
Mujer,Rural,13,Mayor,Colombiana,116301.8,21810.52,138112.3,Multisector,15.79 %,Sin electricidad,5731,Bolívar
Mujer,Rural,13,Mayor,Colombiana,118365.2,19747.05,138112.3,Multisector,14.30 %,Sin paredes duraderas,6799,Bolívar
Mujer,Rural,13,Mayor,Retornada,142.84752,3967.818,4110.665,Multisector,96.52 %,Sin empleo,4130,Bolívar
Mujer,Rural,13,Mayor,Retornada,2171.87,1938.795,4110.665,Multisector,47.16 %,Hacinamiento,958,Bolívar
Mujer,Rural,13,Mayor,Retornada,4006.493,104.17179,4110.665,Multisector,2.53 %,Sin electricidad,5732,Bolívar
Mujer,Rural,13,Mayor,Retornada,4036.577,74.088089,4110.665,Multisector,1.80 %,Sin pisos duraderos,6266,Bolívar
Mujer,Rural,13,Mayor,Retornada,4110.665,0,4110.665,Multisector,0.00 %,Sin paredes duraderas,6800,Bolívar
Mujer,Rural,13,Mayor,Venezolana,0,3764.8315,3764.8315,Multisector,100.00 %,Sin empleo,4131,Bolívar
Mujer,Rural,13,Mayor,Venezolana,1915.922,1848.909,3764.8315,Multisector,49.11 %,Hacinamiento,959,Bolívar
